IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ISR,Israel,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ISR,Israel,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ISR,Israel,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MCO,Monaco,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MCO,Monaco,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MCO,Monaco,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,PAN,Panama,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,PAN,Panama,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,PAN,Panama,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,PER,Peru,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,PER,Peru,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,PER,Peru,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,SMR,San Marino,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,SMR,San Marino,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,SMR,San Marino,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
